Feature Name,Target,Diameter,Center Latitude,Center          Longitude,Feature Type,Approval Date,Origin
Hellas Chasma,Mars,148.00,-34.64,65.47,"Chasma, chasmata","Aug 07, 2015",Classical albedo feature name.
Hellas Montes,Mars,159.65,-37.63,97.61,"Mons, montes",1991,Albedo feature Hellas.
Hellas Planitia,Mars,2299.16,-42.43,70.50,"Planitia, planitiae",1973,Classical albedo feature name.
Hellespontus,Mars,0.00,-49.67,35.00,Albedo Feature,1958,The Dardanelles.
Hellespontus Montes,Mars,711.46,-44.37,42.76,"Mons, montes",1973,Classical albedo feature name.
Helmholtz,Mars,111.26,-45.40,338.73,"Crater, craters",1973,Hermann von; German physicist (1821-1894).
Henbury,Mars,25.36,-63.49,212.27,"Crater, craters","Apr 16, 2007",Town in Australia.
Henry,Mars,167.57,10.79,23.45,"Crater, craters",1973,Paul; French astronomer (1848-1905). Prosper; French astronomer (1849-1903).
Henry Moore,Mars,65.47,-59.72,53.90,"Crater, craters","Dec 14, 2006",Henry J.; American astrogeologist (1928-1998).
Hephaestus Fossae,Mars,633.32,20.84,122.85,"Fossa, fossae",1973,Classical albedo feature name.
Hephaestus Rupēs,Mars,1707.44,23.54,114.90,"Rupes, rupēs",2003,"Named for classical albedo feature at 20N, 240W."
Hera Patera,Mars,32.00,18.45,226.23,"Patera, paterae","Oct 16, 2017","Greek goddess of women and marriage, one of the Olympians, wife of Zeus."
Herculaneum,Mars,34.71,19.31,301.35,"Crater, craters",1988,Town in Italy.
Her Desher Vallis,Mars,117.29,-25.08,312.07,"Vallis, valles",1985,Egyptian name for Mars.
Hermes Patera,Mars,37.00,18.33,226.57,"Patera, paterae","Oct 16, 2017","Greek god of trade, travelers, sports, the messenger of the gods, one of the Olympian gods, son of Zeus."
Hermus Vallis,Mars,53.32,-5.32,212.19,"Vallis, valles",1985,Classical name for river in ancient Lydia (modern Turkey).
Herschel,Mars,297.92,-14.48,129.89,"Crater, craters",1973,John F.; British astronomer (1792-1871); William H.; British astronomer (1738-1822).
Hesperia,Mars,0.00,-19.78,120.00,Albedo Feature,1958,“;The Occiden“;; name for Italy (Greek); or Spain (Roman) or West area of Ethiopians where sun sank.
Hesperia Dorsa,Mars,818.25,-22.80,113.16,"Dorsum, dorsa",1991,Albedo feature name.
Hesperia Planum,Mars,1601.73,-21.42,109.89,"Planum, plana",1973,Classical albedo feature name.
Hesperus Tholus,Mars,135.00,-37.56,138.72,"Tholus, tholi","Aug 18, 2020","Classical albedo feature, Hesperus."
Hibes Montes,Mars,140.00,3.79,171.34,"Mons, montes",1985,"From albedo feature at 17N, 186W."
Hiddekel,Mars,0.00,14.83,15.00,Albedo Feature,1958,"Tigris River, Babylonia; Biblical third River of Paradise."
Hiddekel Cavus,Mars,23.30,29.43,16.24,"Cavus, cavi","May 17, 2016","Classical albedo feature name, Hiddekel."
Hiddekel Rupes,Mars,313.00,16.77,16.47,"Rupes, rupēs","Jun 05, 2017","Classical albedo feature name, Hiddekel."
[Hilo],Mars,20.00,-44.46,324.50,"Crater, craters",1976,"Town in Hawaii, USA. Name dropped because crater cannot be located on imagery."
Hilsa,Mars,14.00,-21.03,208.67,"Crater, craters","Jun 05, 2024","Town in Bihar, India."
Himera Valles,Mars,175.00,-21.54,337.34,"Vallis, valles",1979,Ancient name for Italian river.
Hipparchus,Mars,94.81,-44.45,208.80,"Crater, craters",1973,Greek astronomer (c. 160-125 B.C.).
Hīt,Mars,7.09,47.06,138.35,"Crater, craters",1979,Town in Iraq.
Holden,Mars,152.66,-26.04,325.98,"Crater, craters",1973,Edward S.; American astronomer (1846-1914).
Holmes,Mars,114.06,-74.86,66.55,"Crater, craters",1973,Arthur; British geologist (1890-1965).
Honda,Mars,9.26,-22.40,343.60,"Crater, craters",1976,Town in Colombia.
Hooke,Mars,137.65,-44.92,315.60,"Crater, craters",1973,Robert; British physicist-astronomer (1635-1703).
Hope,Mars,7.26,44.84,349.70,"Crater, craters",1976,"Town in British Columbia, Canada."
Horarum Mons,Mars,20.50,-51.05,323.44,"Mons, montes",1991,Albedo name.
Horowitz,Mars,64.90,-32.06,140.75,"Crater, craters","Nov 25, 2009",Norman H.; American biologist and geneticist (1915-2005).
Houston,Mars,1.98,48.23,135.95,"Crater, craters",1979,American mission control site.
Hrad Vallis,Mars,974.40,38.17,135.91,"Vallis, valles",1985,Word for “;Mars“; in Armenian.
Hsūanch'eng,Mars,1.99,46.72,132.69,"Crater, craters",1979,Chinese launch site.
Huallaga Vallis,Mars,92.50,-26.67,79.07,"Vallis, valles","Oct 12, 2014",River in Peru.
Huancayo,Mars,24.34,-3.64,320.23,"Crater, craters",1976,Town in Peru.
Huggins,Mars,82.64,-49.04,155.84,"Crater, craters",1973,William; British astronomer (1824-1910).
Hunten,Mars,82.44,-39.18,23.69,"Crater, craters","Mar 21, 2015",Donald M.; American atmospheric physicist (1925-2010).
Huo Hsing Vallis,Mars,332.30,30.19,66.61,"Vallis, valles",1973,Word for “;Mars“; in Chinese.
Hussey,Mars,99.71,-53.32,233.41,"Crater, craters",1973,William J.; American astronomer (1862-1926).
Hutton,Mars,91.74,-71.63,104.60,"Crater, craters",1973,James; British geologist (1726-1797).
Huxiang,Mars,0.46,24.89,109.83,"Crater, craters","Jan 04, 2022",Town in China.
Huxley,Mars,106.52,-62.67,100.77,"Crater, craters",1973,Thomas H.; British biologist (1825-1895).
Huygens,Mars,467.25,-13.88,55.58,"Crater, craters",1973,Christiaan; Dutch physicist-astronomer (1629-1695).
Hyblaeus Catena,Mars,10.49,21.60,140.62,"Catena, catenae",1985,Albedo feature name.
Hyblaeus Chasma,Mars,56.61,21.98,141.26,"Chasma, chasmata",1985,Albedo feature name.
Hyblaeus Dorsa,Mars,887.53,13.16,130.32,"Dorsum, dorsa",2003,Named for albedo feature.
Hyblaeus Fossae,Mars,375.00,21.44,137.06,"Fossa, fossae",1985,Albedo feature name.
Hydaspis Chaos,Mars,336.04,3.09,333.07,"Chaos, chaoses",1976,Classical albedo feature name.
Hydrae Cavus,Mars,64.50,-7.93,298.69,"Cavus, cavi","Nov 01, 2014",Classical albedo feature name.
Hydrae Chaos,Mars,66.00,-5.90,300.03,"Chaos, chaoses","Nov 01, 2014",Classical albedo feature name.
Hydrae Chasma,Mars,55.18,-6.75,297.99,"Chasma, chasmata",1985,Classical albedo feature name.
Hydraotes Chaos,Mars,419.04,1.12,324.71,"Chaos, chaoses",1976,Classical albedo feature name.
Hydraotes Colles,Mars,47.50,-0.02,326.32,"Collis, colles","Oct 21, 2014",Classical albedo feature name.
Hypanis Valles,Mars,220.00,9.46,313.58,"Vallis, valles",1985,Classical name for river in Scythia; present Kuban River in Russia.
Hyperboreae Undae,Mars,463.65,79.96,310.51,"Unda, undae",1988,Classical albedo feature name.
Hyperborea Lingula,Mars,124.80,80.32,306.46,"Lingula, lingulae",2006,Classical albedo feature name.
Hyperborei Cavi,Mars,92.81,79.91,310.30,"Cavus, cavi",1988,Classical albedo feature name.
Hyperboreus Labyrinthus,Mars,111.97,80.28,300.25,"Labyrinthus, labyrinthi",1988,Classical albedo feature name.
Hyperboreus (Lacus),Mars,0.00,74.83,300.00,Albedo Feature,1958,Far northern lake.
[Hyperboreus Scopulus],Mars,0.00,82.41,200.00,"Scopulus, scopuli",1984,Classical albedo feature name; dropped 1984.
[Hypernotius Scopulus],Mars,0.00,-77.86,88.00,"Scopulus, scopuli",1984,Classical albedo feature name; dropped 1984.
Hypsas Vallis,Mars,36.47,33.63,57.99,"Vallis, valles",1988,Classical name for river in Sicily.
Iamuna Chaos,Mars,21.72,-0.28,319.39,"Chaos, chaoses",2006,Classical albedo feature name.
Iamuna Dorsa,Mars,38.18,20.97,309.60,"Dorsum, dorsa",1988,From classical albedo feature Iamunae Sinus.
Iani Chaos,Mars,450.51,-2.19,342.96,"Chaos, chaoses",1976,Classical albedo feature name.
Iapygia (Iapigia),Mars,0.00,-19.78,65.00,Albedo Feature,1958,"Classically, Iapygia was all of Apulia, or just the Salentine Peninsula."
[Iaxartes Tholus],Mars,53.00,71.80,345.00,"Tholus, tholi",1979,Classical albedo feature name; name dropped 1979.
Iazu,Mars,6.83,-2.71,354.82,"Crater, craters","Sep 14, 2006",Town in Romania.
Iberus Vallis,Mars,87.26,21.25,152.07,"Vallis, valles",1985,Classical name for river present Ebro River in NE Spain.
Ibragimov,Mars,86.77,-25.43,300.43,"Crater, craters",1982,Nadir Baba Ogly; Soviet astronomer (1932-1977).
Icaria,Mars,0.00,-39.67,230.00,Albedo Feature,1958,Land where Icarus lived (Crete).
Icaria Fossae,Mars,2115.45,-48.09,234.84,"Fossa, fossae",1985,"From albedo feature at 44S, 130W."
Icaria Planum,Mars,566.59,-43.27,253.96,"Planum, plana",1979,Classical albedo feature name.
Icaria Rupes,Mars,159.81,-35.79,220.32,"Rupes, rupēs","Jun 05, 2017","Classical albedo feature name, Icaria."
Idaeus Fossae,Mars,202.01,37.33,308.80,"Fossa, fossae",2006,Classical albedo feature name.
Idah,Mars,28.00,-44.02,32.00,"Crater, craters","Feb 03, 2025",Town in Nigeria.
Igal,Mars,8.83,-20.09,110.90,"Crater, craters",1991,Town in Hungary. Name changed from Igol (incorrect spelling).
II Thyle I,Mars,0.00,-69.78,180.00,Albedo Feature,1958,Named for Thule; may be middle Norway; used to indicate far northern lands.
Ikej,Mars,4.51,20.96,112.50,"Crater, craters",1988,Town in Russia.
Imgr,Mars,3.42,19.12,111.18,"Crater, craters",1988,Town in Russia.
Indus Vallis,Mars,342.00,18.95,38.88,"Vallis, valles",1982,Ancient and modern name for river in Pakistan.
Innsbruck,Mars,59.00,-6.39,320.04,"Crater, craters",1976,Town in Austria.
Ins,Mars,2.78,24.49,108.90,"Crater, craters",1988,Town in Switzerland.
Inta,Mars,16.12,-24.36,334.90,"Crater, craters",1976,Town in Russia.
Inuvik,Mars,20.52,78.59,331.68,"Crater, craters",1988,"Town in Northwest Territories, Canada."
Irbit,Mars,12.73,-24.34,335.09,"Crater, craters",1976,Town in Russia.
Irharen,Mars,6.48,34.49,140.82,"Crater, craters",1991,Town in Algeria.
Isara Valles,Mars,5.36,-5.31,213.58,"Vallis, valles",1985,Classical name for modern Oise River in France.
Isidis Dorsa,Mars,1074.70,12.92,88.21,"Dorsum, dorsa",2003,"Named for classical albedo feature at 25N, 270W."
Isidis Planitia,Mars,1224.58,13.94,88.38,"Planitia, planitiae",1973,Classical albedo feature name.
[Isidis Regio],Mars,0.00,19.78,85.00,Albedo Feature,1958,Isis' Region; Isis was Egyptian goddess of heaven and fertility.
Isil,Mars,77.12,-27.02,87.93,"Crater, craters",1991,Town in Spain.
Ismeniae Fossae,Mars,286.91,41.31,38.35,"Fossa, fossae",1982,"From albedo feature at 40N, 333W."
Ismenia Patera,Mars,82.00,38.55,1.80,"Patera, paterae","Oct 29, 2012",Classical albedo feature name.
Ismenius Cavus,Mars,90.61,33.90,17.08,"Cavus, cavi","Aug 06, 2009",Classical albedo feature name.
Ismenius Lacus,Mars,0.00,39.67,30.00,Albedo Feature,1958,“;Ismenian Lake“;; Ismenia is poetic term for Thebes.
Issedon Paterae,Mars,5.31,38.13,269.75,"Patera, paterae",1991,Classical albedo name.
Issedon Tholus,Mars,54.53,36.05,265.17,"Tholus, tholi",1991,Classical albedo name.
Ister Chaos,Mars,109.10,12.95,303.44,"Chaos, chaoses",1985,"From classical albedo feature at 10N, 56W."
Istok,Mars,4.82,-45.10,274.18,"Crater, craters","Apr 30, 2014",Town in Kosovo.
Ituxi Vallis,Mars,123.07,25.45,153.32,"Vallis, valles",1985,River in Brazil.
Ius Chasma,Mars,839.91,-7.29,275.61,"Chasma, chasmata",1973,Classical albedo feature name.
Ius Labes,Mars,61.18,-7.47,281.54,"Labes, labēs",1988,Classical albedo feature name.
Ius Mensa,Mars,160.00,-8.60,284.68,"Mensa, mensae","Nov 23, 2015","Classical martian albedo feature, Ius."
Izamal,Mars,57.50,3.78,1.62,"Crater, craters","Aug 31, 2018",Town in Mexico.
Izendy,Mars,22.26,-28.88,258.56,"Crater, craters",1991,Town in Russia.
Izola,Mars,2.70,-26.11,54.10,"Crater, craters","Mar 06, 2020",Town in Slovenia.
Izola Mensa,Mars,10.80,-25.89,54.29,"Mensa, mensae","Mar 06, 2020",Named for nearby crater Izola.
Jaisalmer,Mars,15.00,33.49,84.14,"Crater, craters","Feb 16, 2018",Town in India.
Jal,Mars,4.81,-26.25,331.24,"Crater, craters",1976,"Town in New Mexico, USA."
Jama,Mars,2.90,21.39,306.82,"Crater, craters",1988,Town in Tunisia.
Jampur,Mars,27.90,38.71,278.45,"Crater, craters",1991,Town in Pakistan.
Jamuna,Mars,0.00,9.88,320.00,Albedo Feature,1958,"Present Jumna River, India."
Janssen,Mars,153.63,2.69,37.61,"Crater, craters",1973,Pierre Jules César; French astronomer (1824-1907).
Jarry-Desloges,Mars,93.36,-9.37,83.85,"Crater, craters",1973,Rene; French astronomer (1868-1951).
Jeans,Mars,73.60,-69.64,154.18,"Crater, craters",1973,"James H.; British physicist, astronomer (1877-1946)."
[Jeki],Mars,0.00,23.65,307.70,"Crater, craters",1988,Town in Ethiopia.
Jen,Mars,8.88,39.88,349.43,"Crater, craters",1976,Town in Nigeria.
Jezero,Mars,47.52,18.41,77.69,"Crater, craters","Jul 25, 2007",Town in Bosnia-Herzegovina.
Jezero Mons,Mars,27.00,18.16,78.23,"Mons, montes","Sep 17, 2021","Named for nearby crater, Jezero."
Jezža,Mars,9.22,-48.42,322.08,"Crater, craters",1976,Town in Russia.
Jhelum Vallis,Mars,351.00,6.19,336.31,"Vallis, valles","Oct 23, 2024",River in Pakistan.
Jiji,Mars,21.00,8.77,358.26,"Crater, craters","Aug 31, 2018",Town in Taiwan.
Jijiga,Mars,16.16,25.11,306.05,"Crater, craters",1976,Town in Ethiopia.
Jintur,Mars,11.00,-50.07,294.50,"Crater, craters","Mar 23, 2022",Town in India.
Jodrell,Mars,3.02,47.47,132.30,"Crater, craters",1979,United Kingdom tracking site.
Johannesburg,Mars,1.22,47.92,133.19,"Crater, craters",1979,Republic of South Africa tracking site.
Johnstown,Mars,3.36,-9.80,308.93,"Crater, craters",2006,"Town in Pennsylvania, USA."
Jojutla,Mars,19.32,81.59,190.20,"Crater, craters",2006,Town in Mexico.
Joly,Mars,76.99,-74.50,317.31,"Crater, craters",1973,John; Irish geologist (1857-1933).
Jones,Mars,90.11,-18.88,340.17,"Crater, craters",1973,Harold S.; British astronomer (1890-1960).
Jori,Mars,31.00,-28.38,83.40,"Crater, craters","Jun 01, 2018",Town in Republic of Korea.
Jörn,Mars,20.47,-27.19,76.43,"Crater, craters","Sep 14, 2006",Town in Sweden.
Jovis Fossae,Mars,348.63,19.77,244.17,"Fossa, fossae",1985,"From albedo feature at 16N, 111W."
Jovis Tholus,Mars,58.07,18.20,242.59,"Tholus, tholi",1973,Classical albedo feature name.
Jumla,Mars,49.23,-21.29,86.44,"Crater, craters",2006,Town in Nepal.
Juventae Cavi,Mars,94.40,-3.91,301.84,"Cavus, cavi","Nov 01, 2014",Classical albedo feature name.
Juventae Chasma,Mars,304.99,-3.37,298.61,"Chasma, chasmata",1973,Classical albedo feature name.
Juventae Dorsa,Mars,481.41,0.39,288.98,"Dorsum, dorsa",1985,"From albedo feature at 4S, 63W."
Juventae Fons,Mars,0.00,-4.94,297.00,Albedo Feature,1958,The “;Fountain of Youth;“; a fountain in India.
Juventae Mensa,Mars,116.00,-7.93,294.37,"Mensa, mensae","Apr 17, 2015","Classical albedo feature name, Juventae Fons"
Juventae Mons,Mars,147.00,-1.92,300.83,"Mons, montes","Jun 10, 2024","Named for classical albedo feature name, Juventae Fons."
Kachug,Mars,4.86,18.15,107.59,"Crater, craters",1988,Town in Russia.
Kagoshima,Mars,1.32,47.32,135.73,"Crater, craters",1979,Japanese launch site.
Kagul,Mars,9.13,-23.73,340.97,"Crater, craters",1976,Town in Moldova.
Kahnawake,Mars,30.00,-27.60,203.10,"Crater, craters","Mar 25, 2024",Town in Canada.
Kai,Mars,20.00,4.35,2.85,"Crater, craters","Aug 22, 2022",Town in Japan.
Kāid,Mars,7.67,-4.46,315.30,"Crater, craters",1976,Town in Iraq.
Kaiser,Mars,201.67,-46.19,19.11,"Crater, craters",1973,Frederick; Dutch astronomer (1808-1872).
Kaj,Mars,1.83,-27.05,330.61,"Crater, craters",1976,Town in Russia.
Kakori,Mars,28.09,-41.49,330.15,"Crater, craters",1976,Town in India.
Kalba,Mars,14.15,-5.89,154.83,"Crater, craters","Jun 03, 2013",Town in the United Arab Emirates.
Kaliningrad,Mars,1.47,48.47,134.96,"Crater, craters",1979,Soviet mission control site.
Kalocsa,Mars,34.15,6.92,353.05,"Crater, craters","Jan 18, 2008",Town in Hungary.
Kalpin,Mars,52.00,8.93,141.27,"Crater, craters","Nov 14, 2018",Town in China.
Kamativi,Mars,58.81,-20.50,99.99,"Crater, craters",1991,Town in Zimbabwe.
Kamloops,Mars,63.96,-53.45,327.40,"Crater, craters",1991,Town in Canada.
Kamnik,Mars,10.37,-37.21,198.21,"Crater, craters","Nov 25, 2009",Town in Slovenia.
Kampot,Mars,13.23,-41.78,314.41,"Crater, craters",1976,Town in Democratic Kampuchea (Cambodia).
Kanab,Mars,14.55,-27.20,341.00,"Crater, craters",1976,"Town in Utah, USA."
Kandi,Mars,8.24,-32.75,122.10,"Crater, craters","Nov 25, 2009",Town in Benin.
Kankossa,Mars,16.50,-11.83,304.46,"Crater, craters","Apr 03, 2017",Town in Mauritania.
Kansk,Mars,33.35,-20.52,342.73,"Crater, craters",1976,Town in Russia.
Kantang,Mars,52.44,-24.44,342.42,"Crater, craters",1976,Town in Thailand.
Kaporo,Mars,42.70,-0.12,14.35,"Crater, craters","Aug 31, 2018",Town in Malawi.
Karpinsk,Mars,28.84,-45.57,327.85,"Crater, craters",1976,Town in Russia.
Karratha,Mars,10.00,-15.69,203.60,"Crater, craters","Dec 01, 2021",Town in Australia.
Karshi,Mars,21.52,-23.28,340.68,"Crater, craters",1976,town in Uzbekistan.
Kartabo,Mars,19.41,-40.85,307.54,"Crater, craters",1976,Town in Guyana.
Kārūn Valles,Mars,64.00,-35.94,174.10,"Vallis, valles","Oct 02, 2015",River in Iran.
Karzok,Mars,15.29,18.40,228.26,"Crater, craters",2006,Village in Kashmir.
Kasabi,Mars,41.09,-27.77,89.06,"Crater, craters",1991,Town in Zambia.
Kasei Valles,Mars,1580.00,25.14,297.12,"Vallis, valles",1973,Word for “;Mars“; in Japanese.
Kashira,Mars,65.80,-27.09,341.69,"Crater, craters",1976,Town in Russia.
Kasimov,Mars,87.18,-24.63,337.06,"Crater, craters",1976,Town in Russia.
Kasra,Mars,3.46,21.98,103.63,"Crater, craters",1988,Town in Tunisia.
Katoomba,Mars,51.24,-79.01,127.81,"Crater, craters",2006,Town in Australia.
Kaup,Mars,3.21,22.63,326.84,"Crater, craters",1976,Town in New Guinea.
Kaw,Mars,10.72,16.40,104.28,"Crater, craters",1976,Town in French Guiana.
Kayne,Mars,33.82,-15.50,173.56,"Crater, craters",1997,Town in Botswana.
Keeler,Mars,90.19,-60.69,208.76,"Crater, craters",1973,James E.; American astronomer (1857-1900).
Kem',Mars,3.62,-44.94,327.03,"Crater, craters",1976,Town in Russia.
Kemurdzhian,Mars,61.00,-43.22,188.61,"Crater, craters","Sep 15, 2020","Alexander; Soviet engineer of Armenian descent, founder of the Soviet scientific school of space transport engineering, designer of the first planetary rovers, including lunar Lunokhod 1 and 2, and martian PrOP-M mini-rover onboard Mars 2 and 3 landers (1921-2003)."
Kenge,Mars,6.00,-16.36,102.95,"Crater, craters","Feb 16, 2018",Town in Democratic Republic of the Congo.
Kepler,Mars,228.24,-46.69,140.98,"Crater, craters",1973,Johannes; German astronomer (1571-1630).
Keren,Mars,28.63,20.98,337.50,"Crater, craters","Mar 27, 2012",Town in Eritrea.
Keul',Mars,5.81,45.99,122.23,"Crater, craters",1979,Town in Russia.
Khanpur,Mars,2.68,20.73,102.00,"Crater, craters",1988,Town in Pakistan.
Kholm,Mars,11.08,-7.21,318.00,"Crater, craters",1976,Town in Russia.
Khujirt,Mars,38.00,-16.29,203.03,"Crater, craters","Dec 01, 2021",Town in Mongolia.
Khurli,Mars,8.78,-20.94,112.96,"Crater, craters",1991,Town in Pakistan.
Kibuye,Mars,7.14,-29.13,181.82,"Crater, craters","Jan 12, 2010",Town in Rwanda.
Kifrī,Mars,13.89,-45.64,305.69,"Crater, craters",1976,Town in Iraq.
Kilkhampton,Mars,16.00,17.52,336.70,"Crater, craters","Jun 10, 2019",Town in England.
Kilmia,Mars,7.00,-24.04,59.48,"Crater, craters","Feb 16, 2018",Village in Yemen.
Kimry,Mars,20.64,-20.14,343.68,"Crater, craters",1976,Town in Russia.
Kin,Mars,8.10,20.20,326.62,"Crater, craters",1976,Town in Japan.
Kinda,Mars,14.04,-25.69,254.85,"Crater, craters",1991,Town in Zaire.
Kingston,Mars,1.52,22.11,312.96,"Crater, craters",1979,Jamaican port.
Kinkora,Mars,51.09,-24.95,112.88,"Crater, craters",1991,"Town in Prince Edward Island, Canada."
Kipini,Mars,67.26,25.86,328.44,"Crater, craters",1976,Town in Kenya.
Kirinda,Mars,41.00,-4.78,79.13,"Crater, craters","May 18, 2022",Village in Sri Lanka.
Kirs,Mars,3.46,-26.31,340.56,"Crater, craters",1976,Town in Russia.
Kirsanov,Mars,15.08,-22.20,334.88,"Crater, craters",1976,Town in Russia.
Kisambo,Mars,15.22,34.07,271.08,"Crater, craters",1991,Town in Zaire.
[Kison Tholus],Mars,50.00,72.81,2.00,"Tholus, tholi",1979,Classical albedo feature name; name dropped in 1979.
Kita,Mars,10.72,-22.78,342.82,"Crater, craters",1976,Town in Mali.
Knobel,Mars,123.31,-6.57,133.31,"Crater, craters",1973,Edward B.; British astronomer (1841-1930).
Knudsen,Mars,80.00,-40.67,34.50,"Crater, craters","Feb 03, 2025",Jens Martin; Danish astrophysicist known as the “;founder of Danish Mars research“; (1930-2005).
Koga,Mars,19.17,-28.96,256.24,"Crater, craters",1991,Town in Tanzania.
Kok,Mars,6.13,15.65,331.93,"Crater, craters",1976,Town in Malaysia (Sarawak).
